phase	start	end	ops	ccx	ccz	hmr	reset
pp_replay_halving_ordinary	70134693	70139916	5223	393	0	393	400
pp_replay_halving_ordinary	70139916	70145139	5223	393	0	393	400
pp_replay_halving_ordinary	70145139	70150362	5223	393	0	393	400
pp_replay_halving_ordinary	70150362	70155585	5223	393	0	393	400
pp_replay_halving_ordinary	70155585	70160808	5223	393	0	393	400
pp_replay_halving_ordinary	70160808	70166031	5223	393	0	393	400
pp_replay_halving_ordinary	70166031	70171254	5223	393	0	393	400
pp_replay_halving_ordinary	70171254	70176477	5223	393	0	393	400
pp_replay_halving_ordinary	70176477	70181700	5223	393	0	393	400
pp_replay_halving_ordinary	70181700	70186923	5223	393	0	393	400
pp_replay_halving_ordinary	70186923	70192146	5223	393	0	393	400
pp_replay_halving_ordinary	70192146	70197369	5223	393	0	393	400
pp_replay_halving_ordinary	70197369	70202592	5223	393	0	393	400
pp_replay_halving_ordinary	70202592	70207815	5223	393	0	393	400
pp_replay_halving_ordinary	70207815	70213038	5223	393	0	393	400
pp_replay_halving_ordinary	70213038	70218261	5223	393	0	393	400
pp_replay_halving_ordinary	70218261	70223484	5223	393	0	393	400
pp_replay_halving_ordinary	70223484	70228707	5223	393	0	393	400
pp_replay_halving_ordinary	70228707	70233930	5223	393	0	393	400
pp_replay_halving_ordinary	70233930	70239153	5223	393	0	393	400
pp_replay_halving_ordinary	70239153	70244376	5223	393	0	393	400
pp_replay_halving_ordinary	70244376	70249599	5223	393	0	393	400
pp_replay_halving_ordinary	70249599	70254822	5223	393	0	393	400
pp_replay_halving_ordinary	70254822	70260045	5223	393	0	393	400
pp_replay_halving_ordinary	70260045	70265268	5223	393	0	393	400
pp_replay_halving_ordinary	70265268	70270491	5223	393	0	393	400
pp_replay_halving_ordinary	70270491	70275714	5223	393	0	393	400
pp_replay_halving_ordinary	70275714	70280937	5223	393	0	393	400
pp_replay_halving_ordinary	70280937	70286160	5223	393	0	393	400
pp_replay_halving_ordinary	70286160	70291383	5223	393	0	393	400
pp_replay_halving_ordinary	70291383	70296606	5223	393	0	393	400
pp_replay_halving_ordinary	70296606	70301829	5223	393	0	393	400
pp_replay_halving_ordinary	70301829	70307052	5223	393	0	393	400
pp_replay_halving_ordinary	70307052	70312275	5223	393	0	393	400
pp_replay_halving_ordinary	70312275	70317498	5223	393	0	393	400
pp_replay_halving_ordinary	70317498	70322721	5223	393	0	393	400
pp_replay_halving_ordinary	70322721	70327944	5223	393	0	393	400
pp_replay_halving_ordinary	70327944	70333167	5223	393	0	393	400
pp_replay_halving_ordinary	70333167	70338390	5223	393	0	393	400
pp_replay_halving_ordinary	70338390	70343613	5223	393	0	393	400
pp_replay_halving_ordinary	70343613	70348836	5223	393	0	393	400
pp_replay_halving_ordinary	70348836	70354059	5223	393	0	393	400
pp_replay_halving_ordinary	70354059	70359282	5223	393	0	393	400
pp_replay_halving_ordinary	70359282	70364505	5223	393	0	393	400
pp_replay_halving_ordinary	70364505	70369728	5223	393	0	393	400
pp_replay_halving_ordinary	70369728	70374951	5223	393	0	393	400
pp_replay_halving_ordinary	70374951	70380174	5223	393	0	393	400
pp_replay_halving_ordinary	70380174	70385397	5223	393	0	393	400
